,nanoTime,TradeCount,TotalTradeVolume,TotalTradeValue,PreClose,Open,High,Low,Last,TotalBidVolume,TotalOfferVolume,bp1,ap1,bv1,av1,bp2,ap2,bv2,av2,bp3,ap3,bv3,av3,bp4,ap4,bv4,av4,bp5,ap5,bv5,av5,bp6,ap6,bv6,av6,bp7,ap7,bv7,av7,bp8,ap8,bv8,av8,bp9,ap9,bv9,av9,bpA,apA,bvA,avA,recieveMdNum,TimeStamp
0,0.0,369.0,2190293.0,10141057.0,4.62051282,4.62051282,4.63,4.6,4.63,0.0,0.0,4.63,4.64,81707.0,389800.0,4.62,4.65,144700.0,197000.0,4.61,4.66,320400.0,166700.0,4.6,4.67,5800000.0,176700.0,4.59,4.68,212000.0,720900.0,4.58,4.69,102000.0,263000.0,4.57,4.7,256900.0,644700.0,4.56,4.71,167200.0,303600.0,4.55,4.72,345700.0,316800.0,4.54,4.73,110600.0,243600.0,0,93000000
1,0.0,509.0,3357343.0,15555662.0,4.62051282,4.62051282,4.64,4.6,4.64,0.0,0.0,4.64,4.65,251600.0,244100.0,4.63,4.66,417757.0,211000.0,4.62,4.67,505700.0,323500.0,4.61,4.68,1060900.0,819000.0,4.6,4.69,5775900.0,372600.0,4.59,4.7,439100.0,654500.0,4.58,4.71,213900.0,257700.0,4.57,4.72,286700.0,401000.0,4.56,4.73,227400.0,277100.0,4.55,4.74,385700.0,193400.0,0,93003000
2,0.0,657.0,4707808.0,21818864.0,4.62051282,4.62051282,4.64,4.6,4.63,0.0,0.0,4.63,4.65,209592.0,248700.0,4.62,4.66,627900.0,255400.0,4.61,4.67,2593400.0,361300.0,4.6,4.68,5802900.0,864500.0,4.59,4.69,459500.0,405600.0,4.58,4.7,299600.0,739000.0,4.57,4.71,302900.0,275500.0,4.56,4.72,243200.0,412200.0,4.55,4.73,427700.0,301300.0,4.54,4.74,123100.0,203000.0,0,93006000
3,0.0,824.0,5590308.0,25913788.0,4.62051282,4.62051282,4.66,4.6,4.66,0.0,0.0,4.64,4.66,600.0,105700.0,4.63,4.67,265400.0,384100.0,4.62,4.68,639292.0,955400.0,4.61,4.69,2645200.0,412100.0,4.6,4.7,5813700.0,745000.0,4.59,4.71,464800.0,306200.0,4.58,4.72,304500.0,414800.0,4.57,4.73,302900.0,307000.0,4.56,4.74,248900.0,203000.0,4.55,4.75,425100.0,848200.0,0,93009000
4,0.0,835.0,5660508.0,26238956.0,4.62051282,4.62051282,4.66,4.6,4.64,0.0,0.0,4.64,4.65,5100.0,24600.0,4.63,4.66,501800.0,105600.0,4.62,4.67,639292.0,384600.0,4.61,4.68,2659000.0,955400.0,4.6,4.69,5809800.0,412100.0,4.59,4.7,464800.0,749000.0,4.58,4.71,304500.0,306200.0,4.57,4.72,302900.0,416800.0,4.56,4.73,248900.0,307500.0,4.55,4.74,425100.0,203000.0,0,93012000
5,0.0,860.0,5727308.0,26548908.0,4.62051282,4.62051282,4.66,4.6,4.63,0.0,0.0,4.63,4.64,493800.0,2300.0,4.62,4.65,649292.0,18200.0,4.61,4.66,2659100.0,107300.0,4.6,4.67,5812800.0,384600.0,4.59,4.68,465800.0,960400.0,4.58,4.69,304500.0,412100.0,4.57,4.7,302900.0,949000.0,4.56,4.71,248900.0,306200.0,4.55,4.72,426100.0,416800.0,4.54,4.73,123100.0,307500.0,0,93015000
6,0.0,868.0,5783308.0,26808800.0,4.62051282,4.62051282,4.66,4.6,4.64,0.0,0.0,4.64,4.65,607500.0,134200.0,4.63,4.66,493800.0,103800.0,4.62,4.67,649292.0,391200.0,4.61,4.68,2659100.0,960400.0,4.6,4.69,5810400.0,423300.0,4.59,4.7,465800.0,951000.0,4.58,4.71,304500.0,306200.0,4.57,4.72,302900.0,416800.0,4.56,4.73,248900.0,305500.0,4.55,4.74,426100.0,203000.0,0,93018000
7,0.0,877.0,5840208.0,27073018.0,4.62051282,4.62051282,4.66,4.6,4.64,0.0,0.0,4.64,4.65,574500.0,114100.0,4.63,4.66,493800.0,114600.0,4.62,4.67,645992.0,391200.0,4.61,4.68,2659100.0,960400.0,4.6,4.69,5811400.0,424300.0,4.59,4.7,465800.0,951000.0,4.58,4.71,305500.0,306200.0,4.57,4.72,302900.0,419500.0,4.56,4.73,248900.0,312500.0,4.55,4.74,426100.0,203000.0,0,93021000
8,0.0,888.0,5928208.0,27482000.0,4.62051282,4.62051282,4.66,4.6,4.65,0.0,0.0,4.64,4.65,559100.0,249800.0,4.63,4.66,496300.0,115600.0,4.62,4.67,652092.0,411200.0,4.61,4.68,2619500.0,960400.0,4.6,4.69,5811400.0,427000.0,4.59,4.7,465800.0,951000.0,4.58,4.71,305500.0,306200.0,4.57,4.72,302900.0,419500.0,4.56,4.73,248900.0,312500.0,4.55,4.74,435300.0,203000.0,0,93024000
9,0.0,892.0,5969708.0,27674966.0,4.62051282,4.62051282,4.66,4.6,4.65,0.0,0.0,4.64,4.65,560500.0,215100.0,4.63,4.66,494100.0,129400.0,4.62,4.67,652092.0,411200.0,4.61,4.68,1961600.0,961400.0,4.6,4.69,5820900.0,427000.0,4.59,4.7,313300.0,951000.0,4.58,4.71,306100.0,306200.0,4.57,4.72,149800.0,419500.0,4.56,4.73,248900.0,312500.0,4.55,4.74,282000.0,203100.0,0,93027000
