,nanoTime,TradeCount,TotalTradeVolume,TotalTradeValue,PreClose,Open,High,Low,Last,TotalBidVolume,TotalOfferVolume,bp1,ap1,bv1,av1,bp2,ap2,bv2,av2,bp3,ap3,bv3,av3,bp4,ap4,bv4,av4,bp5,ap5,bv5,av5,bp6,ap6,bv6,av6,bp7,ap7,bv7,av7,bp8,ap8,bv8,av8,bp9,ap9,bv9,av9,bpA,apA,bvA,avA,recieveMdNum,TimeStamp
0,0.0,197.0,487500.0,2305875.0,4.73025641,4.72030769,4.78,4.73,4.73,0.0,0.0,4.72,4.73,53800.0,32800.0,4.71,4.74,43200.0,140300.0,4.7,4.75,729300.0,178500.0,4.69,4.76,33600.0,31600.0,4.68,4.77,103000.0,254800.0,4.67,4.78,138700.0,216300.0,4.66,4.79,265500.0,138500.0,4.65,4.8,234800.0,645950.0,4.64,4.81,47400.0,58800.0,4.63,4.82,191800.0,159200.0,0,93000000
1,0.0,298.0,833600.0,3941418.0,4.73025641,4.72030769,4.78,4.72,4.72,0.0,0.0,4.71,4.72,384600.0,448265.0,4.7,4.73,814200.0,600900.0,4.69,4.74,2322300.0,103000.0,4.68,4.75,190400.0,136900.0,4.67,4.76,174000.0,385300.0,4.66,4.77,317800.0,294500.0,4.65,4.78,290000.0,300000.0,4.64,4.79,80900.0,158100.0,4.63,4.8,287500.0,662050.0,4.62,4.81,343800.0,73000.0,0,93003000
2,0.0,353.0,996600.0,4709901.0,4.73025641,4.72030769,4.78,4.71,4.71,0.0,0.0,4.71,4.72,390400.0,417694.0,4.7,4.73,790900.0,641200.0,4.69,4.74,2593800.0,102500.0,4.68,4.75,424800.0,139100.0,4.67,4.76,234600.0,429800.0,4.66,4.77,354700.0,313800.0,4.65,4.78,343500.0,309800.0,4.64,4.79,96800.0,158500.0,4.63,4.8,452100.0,697950.0,4.62,4.81,428100.0,79800.0,0,93006000
3,0.0,362.0,1065100.0,5032630.0,4.73025641,4.72030769,4.78,4.71,4.71,0.0,0.0,4.71,4.72,363500.0,421194.0,4.7,4.73,819400.0,651200.0,4.69,4.74,2593800.0,102500.0,4.68,4.75,455100.0,140100.0,4.67,4.76,234600.0,430200.0,4.66,4.77,355300.0,316000.0,4.65,4.78,356100.0,310900.0,4.64,4.79,97600.0,161500.0,4.63,4.8,454900.0,718450.0,4.62,4.81,431900.0,79800.0,0,93009000
4,0.0,372.0,1137000.0,5371292.0,4.73025641,4.72030769,4.78,4.71,4.72,0.0,0.0,4.71,4.72,331700.0,458094.0,4.7,4.73,821400.0,646200.0,4.69,4.74,2597100.0,102500.0,4.68,4.75,456300.0,70100.0,4.67,4.76,236600.0,470200.0,4.66,4.77,356100.0,318000.0,4.65,4.78,356100.0,310900.0,4.64,4.79,97600.0,171500.0,4.63,4.8,456600.0,700550.0,4.62,4.81,431100.0,79800.0,0,93012000
5,0.0,488.0,2074300.0,9782583.0,4.73025641,4.72030769,4.78,4.71,4.71,0.0,0.0,4.7,4.71,375000.0,22600.0,4.69,4.72,2607200.0,344594.0,4.68,4.73,492000.0,665600.0,4.67,4.74,236600.0,102400.0,4.66,4.75,357600.0,70100.0,4.65,4.76,361100.0,463600.0,4.64,4.77,97600.0,318000.0,4.63,4.78,456600.0,310900.0,4.62,4.79,432600.0,175500.0,4.61,4.8,273000.0,700550.0,0,93015000
6,0.0,501.0,2182400.0,10290733.0,4.73025641,4.72030769,4.78,4.7,4.7,0.0,0.0,4.7,4.71,274900.0,63100.0,4.69,4.72,2610500.0,338994.0,4.68,4.73,492000.0,675600.0,4.67,4.74,216600.0,102400.0,4.66,4.75,357600.0,70100.0,4.65,4.76,361100.0,463600.0,4.64,4.77,97600.0,318000.0,4.63,4.78,456600.0,310800.0,4.62,4.79,432600.0,175500.0,4.61,4.8,276000.0,700550.0,0,93018000
7,0.0,581.0,3094800.0,14575511.0,4.73025641,4.72030769,4.78,4.7,4.72,0.0,0.0,4.71,4.72,2900.0,339094.0,4.7,4.73,12000.0,675000.0,4.69,4.74,2100400.0,103400.0,4.68,4.75,492000.0,70100.0,4.67,4.76,216600.0,463600.0,4.66,4.77,357600.0,318000.0,4.65,4.78,361100.0,310800.0,4.64,4.79,97600.0,175500.0,4.63,4.8,456600.0,722550.0,4.62,4.81,432600.0,79800.0,0,93021000
8,0.0,623.0,3366700.0,15856048.0,4.73025641,4.72030769,4.78,4.7,4.71,0.0,0.0,4.71,4.72,108700.0,342694.0,4.7,4.73,6200.0,675000.0,4.69,4.74,2093800.0,103400.0,4.68,4.75,496000.0,70100.0,4.67,4.76,217600.0,463600.0,4.66,4.77,358800.0,323000.0,4.65,4.78,365200.0,310800.0,4.64,4.79,97600.0,175500.0,4.63,4.8,456600.0,722550.0,4.62,4.81,433900.0,79800.0,0,93024000
9,0.0,657.0,3551100.0,16724470.0,4.73025641,4.72030769,4.78,4.7,4.71,0.0,0.0,4.7,4.71,31900.0,15300.0,4.69,4.72,2093800.0,343094.0,4.68,4.73,496000.0,675000.0,4.67,4.74,217600.0,103400.0,4.66,4.75,358800.0,69900.0,4.65,4.76,365200.0,471600.0,4.64,4.77,97600.0,323000.0,4.63,4.78,456600.0,310800.0,4.62,4.79,433900.0,175500.0,4.61,4.8,276000.0,722550.0,0,93027000
10,0.0,664.0,3560400.0,16768255.0,4.73025641,4.72030769,4.78,4.7,4.71,0.0,0.0,4.7,4.71,113100.0,30200.0,4.69,4.72,2100800.0,359194.0,4.68,4.73,496000.0,675000.0,4.67,4.74,217600.0,103400.0,4.66,4.75,358800.0,69900.0,4.65,4.76,367200.0,471600.0,4.64,4.77,97600.0,323000.0,4.63,4.78,456600.0,310800.0,4.62,4.79,433900.0,175500.0,4.61,4.8,276000.0,722550.0,0,93030000
11,0.0,694.0,3781900.0,17813130.0,4.73025641,4.72030769,4.78,4.7,4.72,0.0,0.0,4.71,4.72,539500.0,183794.0,4.7,4.73,164500.0,675000.0,4.69,4.74,2112800.0,103400.0,4.68,4.75,496000.0,69900.0,4.67,4.76,217600.0,469200.0,4.66,4.77,358800.0,323000.0,4.65,4.78,367200.0,310800.0,4.64,4.79,97600.0,175500.0,4.63,4.8,456600.0,722550.0,4.62,4.81,433900.0,79800.0,0,93033000
12,0.0,706.0,3834170.0,18059412.0,4.73025641,4.72030769,4.78,4.7,4.71,0.0,0.0,4.71,4.72,525630.0,182894.0,4.7,4.73,159800.0,675000.0,4.69,4.74,2105600.0,96900.0,4.68,4.75,498000.0,69900.0,4.67,4.76,217600.0,469200.0,4.66,4.77,358800.0,323000.0,4.65,4.78,367200.0,310300.0,4.64,4.79,97600.0,195500.0,4.63,4.8,456600.0,722550.0,4.62,4.81,433900.0,81800.0,0,93036000
13,0.0,713.0,3849170.0,18130060.0,4.73025641,4.72030769,4.78,4.7,4.71,0.0,0.0,4.71,4.72,525430.0,183194.0,4.7,4.73,194700.0,673000.0,4.69,4.74,2105600.0,96800.0,4.68,4.75,508000.0,73900.0,4.67,4.76,217600.0,469200.0,4.66,4.77,360900.0,324000.0,4.65,4.78,378300.0,310300.0,4.64,4.79,97600.0,195500.0,4.63,4.8,456600.0,722550.0,4.62,4.81,433900.0,81800.0,0,93039000
14,0.0,723.0,3859920.0,18180712.0,4.73025641,4.72030769,4.78,4.7,4.71,0.0,0.0,4.71,4.72,517080.0,182694.0,4.7,4.73,285000.0,673000.0,4.69,4.74,2109600.0,96800.0,4.68,4.75,521000.0,73900.0,4.67,4.76,218800.0,469200.0,4.66,4.77,360900.0,325000.0,4.65,4.78,382000.0,310300.0,4.64,4.79,102600.0,195500.0,4.63,4.8,456600.0,730050.0,4.62,4.81,433900.0,81800.0,0,93042000
15,0.0,757.0,3970320.0,18701788.0,4.73025641,4.72030769,4.78,4.7,4.72,0.0,0.0,4.71,4.72,527080.0,79894.0,4.7,4.73,295200.0,677800.0,4.69,4.74,2106300.0,96800.0,4.68,4.75,521100.0,73900.0,4.67,4.76,218800.0,469200.0,4.66,4.77,360900.0,323200.0,4.65,4.78,382000.0,312300.0,4.64,4.79,102600.0,205500.0,4.63,4.8,456600.0,730050.0,4.62,4.81,433900.0,81800.0,0,93045000
16,0.0,760.0,3976020.0,18728636.0,4.73025641,4.72030769,4.78,4.7,4.71,0.0,0.0,4.71,4.72,593380.0,94294.0,4.7,4.73,312300.0,676100.0,4.69,4.74,2106300.0,96800.0,4.68,4.75,523100.0,73900.0,4.67,4.76,218800.0,470000.0,4.66,4.77,360900.0,323200.0,4.65,4.78,385000.0,312300.0,4.64,4.79,105400.0,205500.0,4.63,4.8,456600.0,730050.0,4.62,4.81,438900.0,81800.0,0,93048000
